	Word	Bigram	Conc.M	Conc.SD	Unknown	Total	Percent_known	SUBTLEX	Dom_Pos
38411	recessively	0	1.78	1.22	0	27	1.0	0	
38412	revisionary	0	1.78	0.97	1	28	0.9642857142857143	0	
38413	semisecret	0	1.78	1.25	3	30	0.9	0	
38414	sensitization	0	1.78	0.89	0	27	1.0	0	
38415	simplex	0	1.78	1.09	4	27	0.8518518518518519	0	
38416	snootily	0	1.78	1.05	3	30	0.9	0	
38417	tastefulness	0	1.78	1.15	0	27	1.0	0	
38418	unallowable	0	1.78	1.22	0	27	1.0	0	
38419	unassertive	0	1.78	0.93	0	27	1.0	0	
38420	uncompressible	0	1.78	1.01	0	27	1.0	0	
38421	vengefulness	0	1.78	1.12	0	27	1.0	0	
38422	admonishingly	0	1.77	0.86	0	30	1.0	0	
38423	apprehensiveness	0	1.77	1.14	1	27	0.9629629629629629	0	
38424	blasphemously	0	1.77	1.1	0	30	1.0	0	
38426	colloquially	0	1.77	1.18	4	30	0.8666666666666667	0	
38427	conversationally	0	1.77	0.9	0	30	1.0	0	
38428	delectability	0	1.77	0.95	2	28	0.9285714285714286	0	
38429	disagreeably	0	1.77	1.03	1	27	0.9629629629629629	0	
38430	dismally	0	1.77	1.07	1	27	0.9629629629629629	0	
38431	dispassionateness	0	1.77	0.81	3	25	0.88	0	
38432	dreamful	0	1.77	1.14	2	28	0.9285714285714286	0	
38433	eligibly	0	1.77	0.99	1	27	0.9629629629629629	0	
38434	expansively	0	1.77	0.95	3	29	0.896551724137931	0	
38435	expectance	0	1.77	1.03	2	28	0.9285714285714286	0	
38436	eye opener	1	1.77	1.02	0	31	1.0	0	
38437	facilitative	0	1.77	1.07	3	25	0.88	0	
38438	factualness	0	1.77	1.11	2	24	0.9166666666666666	0	
38439	fastidiously	0	1.77	0.95	3	29	0.896551724137931	0	
38440	hardheartedly	0	1.77	0.99	2	28	0.9285714285714286	0	
38441	harmoniousness	0	1.77	0.91	0	26	1.0	0	
38442	impudently	0	1.77	0.97	4	26	0.8461538461538461	0	
38443	inanimately	0	1.77	1.03	2	28	0.9285714285714286	0	
38444	infatuate	0	1.77	0.99	1	27	0.9629629629629629	0	
38445	intellective	0	1.77	1.21	2	28	0.9285714285714286	0	
38446	irregularly	0	1.77	1.01	0	30	1.0	0	
38447	lawlessly	0	1.77	0.99	1	32	0.96875	0	
38448	lifelikeness	0	1.77	1.07	2	28	0.9285714285714286	0	
38449	livingly	0	1.77	0.91	4	30	0.8666666666666667	0	
38450	misinform	0	1.77	1.14	0	26	1.0	0	
38452	naivete	0	1.77	1.07	3	29	0.896551724137931	5	
38453	obliviously	0	1.77	1.31	0	26	1.0	0	
38454	obtuseness	0	1.77	1.07	3	29	0.896551724137931	0	
38455	outlearn	0	1.77	0.97	4	26	0.8461538461538461	0	
38456	predicatively	0	1.77	0.99	3	29	0.896551724137931	0	
38457	professionalization	0	1.77	1.03	1	27	0.9629629629629629	0	
38458	profitableness	0	1.77	0.94	0	30	1.0	0	
38459	reinvigoration	0	1.77	1.11	2	28	0.9285714285714286	0	
38461	ruefully	0	1.77	0.86	4	30	0.8666666666666667	0	
38462	self esteem	1	1.77	1.07	0	30	1.0	0	
38463	sensatory	0	1.77	0.81	3	25	0.88	0	
38464	sneeringly	0	1.77	0.92	4	26	0.8461538461538461	0	
38465	sulkiness	0	1.77	0.91	0	26	1.0	0	
38466	traditionalize	0	1.77	0.82	1	27	0.9629629629629629	0	
38467	unconnectedly	0	1.77	0.71	2	28	0.9285714285714286	0	
38468	unobserving	0	1.77	1.11	3	29	0.896551724137931	0	
38469	unusualness	0	1.77	0.82	1	27	0.9629629629629629	0	
38470	unyieldingly	0	1.77	0.82	0	30	1.0	0	
38471	usualness	0	1.77	1.03	4	30	0.8666666666666667	0	
38472	vainness	0	1.77	1.07	3	29	0.896551724137931	0	
38473	validly	0	1.77	1.14	1	27	0.9629629629629629	0	
38474	weightily	0	1.77	1.18	1	32	0.96875	0	
38476	absentmindedly	0	1.76	1.09	0	29	1.0	0	
38477	anarchical	0	1.76	1.16	4	29	0.8620689655172413	0	
38478	apologetics	0	1.76	1.09	3	28	0.8928571428571429	0	
38479	assertively	0	1.76	0.83	0	29	1.0	0	
38480	awardable	0	1.76	1.02	0	29	1.0	0	
38481	blamable	0	1.76	1.01	2	27	0.9259259259259259	0	
38482	comprehendingly	0	1.76	0.97	4	29	0.8620689655172413	0	
38483	correctively	0	1.76	0.88	3	28	0.8928571428571429	0	
38484	delightsome	0	1.76	0.97	3	28	0.8928571428571429	0	
38485	deludingly	0	1.76	0.83	4	29	0.8620689655172413	0	
38486	discriminatingly	0	1.76	1.21	1	30	0.9666666666666667	0	
38487	disenchant	0	1.76	0.99	0	29	1.0	0	
38488	disreputability	0	1.76	1.09	2	23	0.9130434782608695	0	
38489	distressfulness	0	1.76	1.02	1	30	0.9666666666666667	0	
38490	elfishly	0	1.76	0.88	2	27	0.9259259259259259	0	
38491	enticingly	0	1.76	1.05	2	27	0.9259259259259259	0	
38492	ethereally	0	1.76	1.09	4	29	0.8620689655172413	0	
38493	falseness	0	1.76	0.91	0	29	1.0	0	
38494	far cry	1	1.76	1.16	2	27	0.9259259259259259	0	
38495	feasibly	0	1.76	0.97	0	25	1.0	0	
38496	ferventness	0	1.76	0.91	1	30	0.9666666666666667	0	
38497	forethoughtfully	0	1.76	1.01	4	29	0.8620689655172413	0	
38498	forwardly	0	1.76	1.12	0	29	1.0	0	
38500	goodliness	0	1.76	1.02	0	29	1.0	0	
38501	helpingly	0	1.76	1.09	4	29	0.8620689655172413	0	
38502	hurtfully	0	1.76	1.02	0	29	1.0	0	
38503	imperiousness	0	1.76	0.78	4	29	0.8620689655172413	0	
38504	impressionably	0	1.76	0.88	0	25	1.0	0	
38505	impressiveness	0	1.76	0.88	1	26	0.9615384615384616	0	
38506	inapplicably	0	1.76	0.99	0	29	1.0	0	
38507	inattentiveness	0	1.76	0.97	2	27	0.9259259259259259	0	
38508	incursive	0	1.76	0.78	4	29	0.8620689655172413	0	
38509	inevitableness	0	1.76	1.05	2	27	0.9259259259259259	0	
38510	ingeniously	0	1.76	1.09	0	29	1.0	0	
38511	insufferableness	0	1.76	1.09	2	27	0.9259259259259259	0	
38512	insusceptibility	0	1.76	1.23	2	27	0.9259259259259259	0	
38513	interestedness	0	1.76	0.83	3	28	0.8928571428571429	0	
38514	interrelate	0	1.76	0.83	2	27	0.9259259259259259	0	
38515	irrelevance	0	1.76	0.93	0	25	1.0	0	
38516	judgingly	0	1.76	1.15	1	30	0.9666666666666667	0	
38517	legitimism	0	1.76	0.83	4	29	0.8620689655172413	0	
38518	misemploy	0	1.76	1.01	3	28	0.8928571428571429	0	
38519	nonconformity	0	1.76	1.06	0	29	1.0	0	
38520	obtainment	0	1.76	0.78	3	28	0.8928571428571429	0	
38521	overemphatic	0	1.76	1.06	1	30	0.9666666666666667	0	
38522	perfectionistic	0	1.76	0.83	1	30	0.9666666666666667	0	
38523	public opinion	1	1.76	1.06	0	29	1.0	0	
38524	pursuable	0	1.76	0.87	2	31	0.9354838709677419	0	
38525	qualifiable	0	1.76	0.83	1	30	0.9666666666666667	0	
38526	rationalism	0	1.76	1.05	1	26	0.9615384615384616	0	
38527	reattribute	0	1.76	0.87	1	30	0.9666666666666667	0	
38528	reconsolidate	0	1.76	0.91	1	30	0.9666666666666667	0	
38529	scornfulness	0	1.76	1.02	0	29	1.0	0	
38530	selfhood	0	1.76	1.09	4	29	0.8620689655172413	0	
38531	sociologic	0	1.76	1.16	3	28	0.8928571428571429	0	
38532	tyrannically	0	1.76	0.83	4	29	0.8620689655172413	0	
38533	uneconomically	0	1.76	0.83	3	28	0.8928571428571429	0	
38534	unstilted	0	1.76	0.88	4	29	0.8620689655172413	0	
38535	unsystematic	0	1.76	1.02	0	29	1.0	0	
38536	worthlessly	0	1.76	0.78	2	27	0.9259259259259259	0	
38538	aftermost	0	1.75	0.97	1	29	0.9655172413793104	0	
38539	agreeability	0	1.75	1.0	1	29	0.9655172413793104	0	
38540	allowableness	0	1.75	1.11	3	27	0.8888888888888888	0	
38541	annoyingness	0	1.75	1.03	3	27	0.8888888888888888	0	
38542	cognizable	0	1.75	1.03	3	27	0.8888888888888888	0	
38543	congruously	0	1.75	1.15	3	27	0.8888888888888888	0	
38544	contradictive	0	1.75	0.9	1	25	0.96	0	
38545	cultism	0	1.75	1.07	3	27	0.8888888888888888	0	
38546	deprecation	0	1.75	0.97	1	29	0.9655172413793104	0	
38547	desirously	0	1.75	1.11	4	28	0.8571428571428571	0	
38548	detestability	0	1.75	1.19	3	27	0.8888888888888888	0	
38549	directivity	0	1.75	0.94	3	27	0.8888888888888888	0	
38550	dispraisingly	0	1.75	1.19	3	27	0.8888888888888888	0	
38551	dream up	1	1.75	0.97	2	30	0.9333333333333333	0	
38552	endorsable	0	1.75	1.07	1	25	0.96	0	
38553	fickleness	0	1.75	0.93	1	29	0.9655172413793104	0	
38554	freakily	0	1.75	1.0	2	30	0.9333333333333333	0	
38555	gameness	0	1.75	0.9	3	27	0.8888888888888888	0	
38556	greathearted	0	1.75	1.26	4	28	0.8571428571428571	0	
38557	impassability	0	1.75	0.99	2	26	0.9230769230769231	0	
38558	impressionistically	0	1.75	1.03	3	27	0.8888888888888888	0	
38559	incommensurably	0	1.75	1.07	3	23	0.8695652173913043	0	
38560	inefficacy	0	1.75	0.93	1	29	0.9655172413793104	0	
38561	jazzily	0	1.75	0.89	3	31	0.9032258064516129	0	
38562	mutinously	0	1.75	0.85	4	28	0.8571428571428571	0	
38563	nationalize	0	1.75	1.15	1	25	0.96	0	
38565	noninterference	0	1.75	1.14	0	28	1.0	0	
38566	perusable	0	1.75	0.79	4	28	0.8571428571428571	0	
38567	prequalify	0	1.75	0.94	1	25	0.96	0	
38568	reactively	0	1.75	0.84	1	29	0.9655172413793104	0	
38569	recallable	0	1.75	1.0	2	30	0.9333333333333333	0	
38570	sinisterly	0	1.75	0.75	0	28	1.0	0	
38571	subserviently	0	1.75	1.0	1	29	0.9655172413793104	0	
38572	susceptibly	0	1.75	0.89	0	28	1.0	0	
38573	tactfulness	0	1.75	1.0	0	28	1.0	0	
38574	tastelessly	0	1.75	0.93	1	29	0.9655172413793104	0	
38575	tyrannize	0	1.75	0.99	4	28	0.8571428571428571	0	
38576	unaffectedness	0	1.75	0.85	3	27	0.8888888888888888	0	
38577	unassimilated	0	1.75	0.97	1	29	0.9655172413793104	0	
38578	uncertainness	0	1.75	1.21	0	28	1.0	0	
38579	underestimation	0	1.75	1.08	0	28	1.0	0	
38580	unenforced	0	1.75	0.84	0	28	1.0	0	
38581	unlikeness	0	1.75	1.11	1	29	0.9655172413793104	0	
38582	unobservable	0	1.75	1.11	0	28	1.0	0	
38583	unperceived	0	1.75	1.24	0	28	1.0	0	
38584	acceptability	0	1.74	0.81	0	27	1.0	0	
38585	arduousness	0	1.74	0.9	3	30	0.9	0	
38586	artisanship	0	1.74	1.1	1	28	0.9642857142857143	0	
38587	bewitchery	0	1.74	0.98	3	30	0.9	0	
38588	canonization	0	1.74	1.01	4	27	0.8518518518518519	0	
38589	communalization	0	1.74	0.71	3	30	0.9	0	
38590	conceptuality	0	1.74	0.86	2	29	0.9310344827586207	0	
38591	conclusiveness	0	1.74	0.76	0	27	1.0	0	
38592	depletive	0	1.74	0.69	4	27	0.8518518518518519	0	
38593	descriptively	0	1.74	1.02	1	28	0.9642857142857143	0	
38595	divulgement	0	1.74	0.81	4	27	0.8518518518518519	0	
38596	fast track	1	1.74	0.9	0	27	1.0	0	
38598	frugalness	0	1.74	1.06	2	29	0.9310344827586207	0	
38600	gradualism	0	1.74	0.81	3	26	0.8846153846153846	0	
38601	guessable	0	1.74	0.98	1	28	0.9642857142857143	0	
38602	incomprehensiveness	0	1.74	0.92	4	27	0.8518518518518519	0	
38603	inconceivableness	0	1.74	0.96	2	25	0.92	0	
38604	incredibleness	0	1.74	0.94	3	30	0.9	0	
38605	inexpressiveness	0	1.74	0.94	1	28	0.9642857142857143	0	
38606	inhospitably	0	1.74	0.86	2	29	0.9310344827586207	0	
38607	insolvability	0	1.74	1.21	1	32	0.96875	0	
38609	intermediateness	0	1.74	0.96	4	27	0.8518518518518519	0	
38610	lawfulness	0	1.74	0.98	0	27	1.0	0	
38611	leeringly	0	1.74	0.9	0	27	1.0	0	
38612	nonacademic	0	1.74	1.1	0	27	1.0	0	
38613	painstakingness	0	1.74	0.98	2	29	0.9310344827586207	0	
38614	plausibly	0	1.74	0.94	1	28	0.9642857142857143	0	
38615	progressivism	0	1.74	1.02	2	29	0.9310344827586207	0	
38616	prohibitory	0	1.74	0.98	0	27	1.0	0	
38617	rationalistically	0	1.74	0.96	4	27	0.8518518518518519	0	
38618	revengefulness	0	1.74	0.94	2	29	0.9310344827586207	0	
38619	revivable	0	1.74	0.86	0	27	1.0	0	
38620	schematization	0	1.74	0.92	4	27	0.8518518518518519	0	
38621	slackly	0	1.74	1.05	4	27	0.8518518518518519	0	
38622	symbolical	0	1.74	0.98	1	28	0.9642857142857143	0	
38623	thereinafter	0	1.74	1.1	4	27	0.8518518518518519	0	
38624	unawareness	0	1.74	0.93	1	32	0.96875	0	
38625	unbeatably	0	1.74	0.94	2	29	0.9310344827586207	0	
38626	unchangeableness	0	1.74	1.02	1	28	0.9642857142857143	0	
38627	undenominational	0	1.74	1.06	3	30	0.9	0	
38628	undeservedly	0	1.74	1.06	2	29	0.9310344827586207	0	
38629	unevaluated	0	1.74	0.9	0	27	1.0	0	
38630	unraced	0	1.74	1.05	4	27	0.8518518518518519	0	
38631	unsafeguarded	0	1.74	1.01	2	25	0.92	0	
38632	wishfully	0	1.74	1.24	0	31	1.0	0	
38633	wonderingly	0	1.74	0.81	3	26	0.8846153846153846	0	
38634	wrongfulness	0	1.74	1.2	0	27	1.0	0	
38635	affectively	0	1.73	1.25	1	27	0.9629629629629629	0	
38636	antifundamentalist	0	1.73	1.16	4	26	0.8461538461538461	0	
38637	appealable	0	1.73	1.08	2	28	0.9285714285714286	0	
38638	assumable	0	1.73	1.04	2	28	0.9285714285714286	0	
38639	avengement	0	1.73	0.83	3	29	0.896551724137931	0	
38640	borrowable	0	1.73	0.83	4	30	0.8666666666666667	0	
38642	consumptively	0	1.73	0.92	3	29	0.896551724137931	0	
38643	cumbersomely	0	1.73	0.96	1	27	0.9629629629629629	0	
38644	direful	0	1.73	0.96	4	30	0.8666666666666667	0	
38645	direfully	0	1.73	1.04	3	29	0.896551724137931	0	
38646	disinteresting	0	1.73	1.0	2	28	0.9285714285714286	0	
38647	disrespectable	0	1.73	0.87	3	29	0.896551724137931	0	
38648	divulgence	0	1.73	0.83	1	27	0.9629629629629629	0	
38649	dumfound	0	1.73	1.0	2	28	0.9285714285714286	0	
38650	engagingly	0	1.73	1.25	3	29	0.896551724137931	0	
38651	expansionary	0	1.73	0.83	3	29	0.896551724137931	0	
38652	extraterritorially	0	1.73	1.22	3	29	0.896551724137931	0	
38654	forcibleness	0	1.73	0.88	4	26	0.8461538461538461	0	
38655	foreknowingly	0	1.73	0.92	4	30	0.8666666666666667	0	
38656	frenziedly	0	1.73	0.83	4	30	0.8666666666666667	0	
38657	geopolitically	0	1.73	1.08	2	28	0.9285714285714286	0	
38658	guiltlessly	0	1.73	0.72	2	28	0.9285714285714286	0	
38659	highhandedness	0	1.73	1.0	4	30	0.8666666666666667	0	
38660	impalpability	0	1.73	0.67	0	26	1.0	0	
38661	inapproachability	0	1.73	1.08	1	27	0.9629629629629629	0	
38662	inartistically	0	1.73	0.67	1	27	0.9629629629629629	0	
38663	incomprehensive	0	1.73	1.19	2	28	0.9285714285714286	0	
38664	inconclusively	0	1.73	1.01	0	30	1.0	0	
38665	intellectualistic	0	1.73	0.92	3	29	0.896551724137931	0	
38666	invariableness	0	1.73	0.96	3	29	0.896551724137931	0	
38667	involvedness	0	1.73	0.87	2	28	0.9285714285714286	0	
38668	leniently	0	1.73	0.72	2	28	0.9285714285714286	1	
38669	managerially	0	1.73	1.04	1	27	0.9629629629629629	0	
38670	organizationally	0	1.73	0.87	3	29	0.896551724137931	0	
38671	perceptibly	0	1.73	1.08	0	30	1.0	0	
38672	permissibility	0	1.73	0.83	3	29	0.896551724137931	0	
38673	prejudgment	0	1.73	1.14	1	31	0.967741935483871	0	
38674	provincially	0	1.73	0.96	4	30	0.8666666666666667	0	
38675	reclusiveness	0	1.73	0.94	0	30	1.0	0	
38676	rentable	0	1.73	1.0	0	26	1.0	0	
38677	reputability	0	1.73	0.87	0	26	1.0	0	
38678	restive	0	1.73	0.88	4	26	0.8461538461538461	0	
38679	stereotypic	0	1.73	1.0	1	27	0.9629629629629629	0	
38680	subsequence	0	1.73	0.96	3	29	0.896551724137931	0	
38682	sultrily	0	1.73	0.83	3	25	0.88	0	
38683	supernaturalism	0	1.73	1.34	1	27	0.9629629629629629	0	
38684	supportability	0	1.73	0.96	0	26	1.0	0	
38685	syllabically	0	1.73	1.19	3	29	0.896551724137931	0	
38686	thriftily	0	1.73	0.83	2	28	0.9285714285714286	0	
38687	transferability	0	1.73	0.96	0	26	1.0	0	
38688	unarguable	0	1.73	1.15	1	27	0.9629629629629629	0	
38689	undistinguishable	0	1.73	1.12	1	27	0.9629629629629629	0	
38690	undutiful	0	1.73	0.96	2	28	0.9285714285714286	0	
38691	unempirical	0	1.73	0.83	2	24	0.9166666666666666	0	
38692	unforgiven	0	1.73	1.08	0	30	1.0	3	
38693	unhelpfulness	0	1.73	0.98	0	30	1.0	0	
38694	universalize	0	1.73	1.14	1	31	0.967741935483871	0	
38695	unobtrusiveness	0	1.73	0.78	4	30	0.8666666666666667	0	
38696	unordinary	0	1.73	0.87	4	30	0.8666666666666667	0	
38697	unproductively	0	1.73	1.01	0	30	1.0	0	
38698	unresponsively	0	1.73	0.96	1	27	0.9629629629629629	0	
38699	witheringly	0	1.73	1.15	2	28	0.9285714285714286	0	
38700	admissibly	0	1.72	1.25	1	30	0.9666666666666667	0	
38701	allegoric	0	1.72	1.14	3	28	0.8928571428571429	0	
38702	appraisingly	0	1.72	1.02	2	27	0.9259259259259259	0	
38705	belatedness	0	1.72	0.98	1	26	0.9615384615384616	0	
38706	characterless	0	1.72	0.94	2	27	0.9259259259259259	0	
38707	conceitedly	0	1.72	0.92	2	31	0.9354838709677419	0	
38708	confusable	0	1.72	1.1	0	29	1.0	0	
38709	creational	0	1.72	1.14	2	27	0.9259259259259259	0	
38710	devocalization	0	1.72	0.84	4	29	0.8620689655172413	0	
38711	discourteousness	0	1.72	0.98	3	28	0.8928571428571429	0	
38712	disgustfully	0	1.72	0.98	4	29	0.8620689655172413	0	
38713	divinable	0	1.72	0.89	2	27	0.9259259259259259	0	
38714	double standard	1	1.72	0.84	0	29	1.0	0	
38715	eventfully	0	1.72	0.96	0	29	1.0	0	
38716	forbiddingly	0	1.72	0.84	2	27	0.9259259259259259	0	
38717	forgetfully	0	1.72	0.84	3	28	0.8928571428571429	0	
38718	give in	1	1.72	0.92	0	29	1.0	0	
38719	immaterialize	0	1.72	0.89	4	29	0.8620689655172413	0	
38720	immenseness	0	1.72	1.0	0	29	1.0	0	
38722	indeterminably	0	1.72	0.89	3	28	0.8928571428571429	0	
38723	integrative	0	1.72	0.98	3	28	0.8928571428571429	0	
38724	intercorrelation	0	1.72	1.14	2	27	0.9259259259259259	0	
38725	mischaracterization	0	1.72	1.03	0	29	1.0	0	
38726	neoliberal	0	1.72	1.1	1	30	0.9666666666666667	0	
38727	noteworthiness	0	1.72	0.96	0	29	1.0	0	
38728	perplexedly	0	1.72	1.0	1	30	0.9666666666666667	0	
38730	reassertion	0	1.72	0.74	4	29	0.8620689655172413	0	
38731	recentness	0	1.72	0.89	4	29	0.8620689655172413	0	
38732	regretless	0	1.72	1.0	0	29	1.0	0	
38733	remindful	0	1.72	0.94	1	26	0.9615384615384616	0	
38734	revolutionarily	0	1.72	1.17	3	28	0.8928571428571429	0	
38735	sheepishness	0	1.72	0.92	1	30	0.9666666666666667	0	
38736	slighting	0	1.72	0.8	0	29	1.0	0	
38737	sparely	0	1.72	1.14	3	28	0.8928571428571429	0	
38738	submissiveness	0	1.72	0.8	0	29	1.0	0	
38739	unaired	0	1.72	1.22	1	30	0.9666666666666667	0	
38740	unappreciatively	0	1.72	0.94	1	26	0.9615384615384616	0	
38741	unchangeably	0	1.72	0.96	1	30	0.9666666666666667	0	
38742	undesirability	0	1.72	1.16	0	29	1.0	0	
38743	unmethodically	0	1.72	0.79	2	27	0.9259259259259259	0	
38744	unrushed	0	1.72	0.96	0	29	1.0	0	
38745	untruly	0	1.72	1.06	3	28	0.8928571428571429	0	
38746	veraciousness	0	1.72	0.89	4	29	0.8620689655172413	0	
38747	vexingly	0	1.72	0.88	1	30	0.9666666666666667	0	
38749	admissibleness	0	1.71	0.91	4	28	0.8571428571428571	0	
38750	aesthetical	0	1.71	1.18	0	28	1.0	0	
38751	aggrieve	0	1.71	1.0	4	28	0.8571428571428571	0	
38752	agnosticism	0	1.71	1.18	1	29	0.9655172413793104	0	
38753	apprehensible	0	1.71	0.76	2	30	0.9333333333333333	0	
38754	assurable	0	1.71	0.81	1	29	0.9655172413793104	0	
38755	attributive	0	1.71	0.76	1	29	0.9655172413793104	0	
38756	bachelorism	0	1.71	0.9	2	30	0.9333333333333333	0	
38757	backhandedly	0	1.71	0.98	1	29	0.9655172413793104	0	
38758	blatancy	0	1.71	1.0	1	25	0.96	0	
38759	cherishment	0	1.71	1.04	4	28	0.8571428571428571	0	
38760	coaxingly	0	1.71	1.05	2	30	0.9333333333333333	0	
38761	commensurable	0	1.71	1.08	3	27	0.8888888888888888	0	
38762	confirmative	0	1.71	0.91	4	28	0.8571428571428571	0	
38763	constitutionalism	0	1.71	0.85	1	29	0.9655172413793104	0	
38764	controllability	0	1.71	1.01	2	30	0.9333333333333333	0	
38765	degradedly	0	1.71	0.95	4	28	0.8571428571428571	0	
38766	dementedness	0	1.71	1.04	1	25	0.96	0	
38767	depoliticize	0	1.71	0.96	1	22	0.9545454545454546	0	
38768	desexualize	0	1.71	0.81	4	28	0.8571428571428571	0	
38769	distortive	0	1.71	0.86	2	26	0.9230769230769231	0	
38770	elusiveness	0	1.71	0.86	0	31	1.0	0	
38771	emergently	0	1.71	0.86	4	28	0.8571428571428571	0	
38772	exaggeratory	0	1.71	0.69	4	28	0.8571428571428571	0	
38773	flabbergast	0	1.71	1.05	0	28	1.0	0	
38774	folkloristic	0	1.71	0.98	4	32	0.875	0	
38775	hyperbolically	0	1.71	1.01	1	29	0.9655172413793104	0	
38776	immaturely	0	1.71	0.82	0	31	1.0	0	
38777	incorporator	0	1.71	0.9	3	24	0.875	0	
38778	incorruptness	0	1.71	1.0	4	28	0.8571428571428571	0	
38780	indefinableness	0	1.71	0.95	4	28	0.8571428571428571	0	
38781	indiscriminateness	0	1.71	1.12	2	30	0.9333333333333333	0	
38782	inexistent	0	1.71	1.27	1	25	0.96	0	
38783	inexorability	0	1.71	1.19	3	24	0.875	0	
38784	integrally	0	1.71	0.81	1	29	0.9655172413793104	0	
38785	interjectionally	0	1.71	0.71	2	30	0.9333333333333333	0	
38786	interventional	0	1.71	0.85	1	29	0.9655172413793104	0	
38787	mercilessness	0	1.71	0.71	1	29	0.9655172413793104	0	
38788	miscomprehend	0	1.71	0.86	0	24	1.0	0	
38789	objectionably	0	1.71	1.08	1	29	0.9655172413793104	0	
38790	piously	0	1.71	0.94	3	31	0.9032258064516129	0	
38791	prejudicially	0	1.71	0.98	2	30	0.9333333333333333	0	
38792	recoverability	0	1.71	0.98	1	29	0.9655172413793104	0	
38793	resourcefully	0	1.71	0.85	0	28	1.0	0	
38795	shadily	0	1.71	0.86	1	32	0.96875	0	
38796	sociality	0	1.71	0.86	2	26	0.9230769230769231	0	
38797	unappeasably	0	1.71	0.76	1	29	0.9655172413793104	0	
38798	unattainably	0	1.71	1.12	2	30	0.9333333333333333	0	
38799	undedicated	0	1.71	1.05	1	29	0.9655172413793104	0	
38800	unheedingly	0	1.71	0.75	2	26	0.9230769230769231	0	
38801	unhopeful	0	1.71	1.0	3	27	0.8888888888888888	0	
38802	unostentatiously	0	1.71	0.9	2	23	0.9130434782608695	0	
38803	unremorsefully	0	1.71	1.08	2	30	0.9333333333333333	0	
38804	admirableness	0	1.7	0.87	3	30	0.9	0	
38805	adventurously	0	1.7	0.95	1	31	0.967741935483871	0	
38806	allusively	0	1.7	0.95	2	29	0.9310344827586207	0	
38807	appreciatory	0	1.7	0.91	1	28	0.9642857142857143	0	
38808	barbarously	0	1.7	1.07	2	29	0.9310344827586207	0	
38809	burdensomeness	0	1.7	0.76	4	27	0.8518518518518519	0	
38810	clandestineness	0	1.7	0.95	0	30	1.0	0	
38811	companionability	0	1.7	0.7	3	26	0.8846153846153846	0	
38812	connotative	0	1.7	1.14	3	30	0.9	0	
38813	contemplatively	0	1.7	0.99	0	27	1.0	0	
38814	cursedly	0	1.7	0.82	3	30	0.9	0	
38815	delusively	0	1.7	0.88	4	27	0.8518518518518519	0	
38816	demureness	0	1.7	1.02	4	27	0.8518518518518519	0	
38817	derivability	0	1.7	1.17	2	29	0.9310344827586207	0	
38818	despondently	0	1.7	1.2	2	29	0.9310344827586207	0	
38819	diffusedly	0	1.7	0.87	1	28	0.9642857142857143	0	
38820	disagreeability	0	1.7	0.82	0	27	1.0	0	
38821	disassociation	0	1.7	0.67	2	29	0.9310344827586207	0	
38822	discriminately	0	1.7	0.91	0	27	1.0	0	
38823	dispensational	0	1.7	0.88	4	27	0.8518518518518519	0	
38824	formidability	0	1.7	0.7	4	27	0.8518518518518519	0	
38825	heavenliness	0	1.7	0.99	0	30	1.0	0	
38826	humanitarianism	0	1.7	1.06	0	30	1.0	0	
38827	impurely	0	1.7	0.91	0	27	1.0	0	
38828	inadaptability	0	1.7	1.03	2	29	0.9310344827586207	0	
38829	indexless	0	1.7	1.29	3	26	0.8846153846153846	0	
38831	innovational	0	1.7	1.03	2	29	0.9310344827586207	0	
38832	interferingly	0	1.7	0.82	4	27	0.8518518518518519	0	
38833	invalidity	0	1.7	1.02	0	30	1.0	0	
38834	irrelevantly	0	1.7	0.91	0	27	1.0	0	
38835	irreproachability	0	1.7	1.23	3	30	0.9	0	
38836	misattribute	0	1.7	1.15	2	25	0.92	0	
38837	nonmarket	0	1.7	0.88	4	27	0.8518518518518519	0	
38838	pronouncedly	0	1.7	0.87	1	28	0.9642857142857143	0	
38839	protectionism	0	1.7	0.93	4	27	0.8518518518518519	0	
38840	rampantly	0	1.7	0.84	0	30	1.0	0	
38841	recommendatory	0	1.7	0.97	4	27	0.8518518518518519	0	
38842	reconfirmation	0	1.7	0.99	1	28	0.9642857142857143	0	
38843	repentantly	0	1.7	0.97	2	25	0.92	0	
38844	unappreciable	0	1.7	1.1	2	29	0.9310344827586207	0	
38845	uncorrelated	0	1.7	0.87	2	29	0.9310344827586207	0	
38846	unfoundedly	0	1.7	1.15	4	27	0.8518518518518519	0	
38847	ungallantly	0	1.7	1.07	2	29	0.9310344827586207	0	
38848	unguaranteed	0	1.7	0.87	0	27	1.0	0	
38849	unperturbedly	0	1.7	1.03	3	30	0.9	0	
38850	unpredicted	0	1.7	1.1	0	27	1.0	0	
38852	affluently	0	1.69	0.79	0	26	1.0	0	
38853	aggregately	0	1.69	1.01	3	29	0.896551724137931	0	
38854	arbitrative	0	1.69	1.16	4	30	0.8666666666666667	0	
38855	associability	0	1.69	1.0	0	29	1.0	0	
38856	bogusness	0	1.69	0.93	1	27	0.9629629629629629	0	
38858	condemnable	0	1.69	1.01	1	27	0.9629629629629629	0	
38860	contingence	0	1.69	0.97	4	30	0.8666666666666667	0	
